respondentId,v38,v39,v63,v102,v103,v104,v105,v106,v107,v143,v144,v185,v186,v187,v188,v199,v200,v201,v202,v203,v149,v159,v150,v152,v153,v160,v154,v155,v156,v157,v158,v163
22585,0.78,0.78,0.67,0.56,0.56,0.44,0.44,0.44,0.56,0.67,0.67,0.22,0.0,1.0,0.0,1.0,0.0,0.75,1.0,0.75,0.0,0.0,0.11,0.0,0.56,0.44,0.44,0.56,0.67,0.0,0.44,0.78
22586,0.33,0.44,0.33,0.44,0.44,0.56,0.56,0.56,0.67,0.56,0.56,0.44,0.67,0.11,0.89,0.25,0.5,0.25,0.25,0.5,0.44,0.22,0.33,0.22,0.33,0.22,0.33,0.22,0.33,0.33,0.22,0.22
22587,0.56,0.33,0.56,0.44,0.22,0.33,0.56,0.67,0.0,0.22,0.44,0.56,0.11,0.56,0.44,0.25,0.25,0.75,0.5,0.75,0.22,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.11
22588,0.78,0.78,0.22,0.67,0.78,0.22,0.67,0.33,0.33,0.78,0.78,0.56,0.78,0.56,0.67,0.75,0.25,0.5,0.25,0.25,0.0,0.44,0.11,0.0,1.0,0.33,0.22,0.56,0.67,0.33,0.67,0.22
22589,0.67,0.78,0.0,0.11,1.0,0.0,1.0,1.0,0.67,0.67,0.44,0.0,0.89,0.67,0.67,0.75,0.75,0.75,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.89,0.89,0.89,0.78,0.0,0.67,0.0
22590,1.0,0.78,0.44,0.22,0.67,0.56,1.0,0.0,0.78,0.33,0.44,0.33,0.67,0.89,0.33,0.75,1.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
22591,0.67,0.78,0.78,0.56,0.89,0.89,0.78,0.33,0.78,0.89,0.78,0.56,0.89,1.0,0.56,0.5,0.5,0.25,0.25,0.25,0.11,0.11,0.0,0.11,0.67,0.33,0.22,0.78,0.11,0.11,0.0,0.22
22592,1.0,0.22,0.0,0.56,1.0,0.22,1.0,0.33,0.67,1.0,0.33,0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.25,0.25,0.0,0.0,0.0,0.0,1.0,0.33,1.0,0.67,0.67,0.33,0.56,0.67
22593,0.67,0.89,0.0,0.44,0.56,0.67,0.78,0.44,0.33,0.56,0.44,0.56,0.56,0.78,0.0,1.0,0.25,0.25,0.25,0.5,0.44,0.0,0.0,0.0,0.11,0.33,1.0,1.0,1.0,0.44,0.33,0.78
22594,0.67,1.0,1.0,0.44,0.44,0.78,0.67,0.56,0.56,0.44,0.11,0.33,0.56,0.56,0.22,0.25,0.75,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22595,0.44,0.44,0.22,0.89,1.0,1.0,1.0,1.0,1.0,0.78,0.67,1.0,1.0,1.0,0.0,0.75,0.75,0.25,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.89,0.89,0.89,0.0,0.0
22596,1.0,0.78,0.22,0.44,0.78,0.33,0.78,0.11,0.56,0.78,0.67,0.22,0.78,0.78,0.56,0.5,1.0,0.0,0.0,0.25,0.11,0.11,0.0,0.22,1.0,0.22,0.89,0.78,0.89,0.22,0.89,0.0
22597,0.78,0.78,0.67,0.67,0.89,0.89,0.22,0.22,0.78,0.78,0.78,0.78,0.89,0.78,0.11,0.75,0.75,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.44,0.0,0.44,0.44,0.44,0.0,0.0,0.22
22598,0.89,1.0,1.0,0.67,0.67,0.89,0.89,0.11,0.56,0.56,0.67,0.89,0.11,0.11,0.11,0.75,0.75,0.0,0.25,0.25,0.56,0.22,0.78,0.11,0.11,0.11,0.11,0.22,0.11,0.0,0.11,0.11
22599,0.67,0.78,0.0,0.44,0.78,0.78,0.89,0.78,0.56,0.78,0.44,0.22,0.56,0.33,0.56,0.75,0.25,0.25,0.75,0.25,0.0,0.0,0.0,0.0,1.0,0.78,0.89,0.89,0.78,0.78,0.22,0.67
22600,0.89,0.78,0.89,0.78,0.78,0.33,0.89,0.44,0.22,0.22,0.33,0.78,0.78,0.89,0.67,1.0,0.25,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0
22601,0.78,1.0,0.89,0.22,0.11,0.22,0.56,0.0,0.44,0.22,0.11,0.0,0.22,0.22,0.44,0.75,0.75,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.11,0.0
22602,0.78,0.89,0.78,0.56,0.67,0.22,0.56,0.33,0.56,0.78,0.78,0.67,0.78,0.78,0.56,0.75,0.75,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22603,0.67,0.44,0.78,0.44,0.22,0.56,1.0,0.22,0.33,1.0,0.0,0.0,1.0,0.22,0.22,0.75,0.75,0.75,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0
22604,0.78,1.0,0.89,1.0,0.56,1.0,0.78,0.0,1.0,1.0,0.33,0.89,1.0,1.0,1.0,0.5,0.75,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78
22605,0.56,0.56,0.89,0.44,0.44,0.33,0.67,0.67,0.44,0.78,0.67,0.56,0.89,0.78,0.78,0.5,0.75,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.56,0.0,0.33,0.67,0.44,0.0,0.0,0.0
22606,0.89,0.78,0.78,0.44,0.0,0.89,0.33,0.67,0.67,0.89,0.78,1.0,1.0,1.0,0.33,0.5,0.75,0.25,0.25,0.25,0.11,0.11,0.11,0.11,0.44,0.56,0.67,0.67,0.67,0.0,0.11,0.22
22607,0.78,1.0,0.89,0.44,0.33,0.0,1.0,0.56,0.44,0.11,0.0,0.0,0.56,1.0,0.22,0.75,0.25,0.25,0.0,0.0,0.11,0.89,0.22,0.0,1.0,0.56,0.89,1.0,1.0,0.11,0.0,1.0
22608,0.78,0.89,0.56,0.22,0.56,0.44,0.67,0.78,0.67,0.89,0.67,0.33,0.67,0.67,0.67,0.5,0.75,0.5,0.25,0.25,0.0,0.33,0.0,0.0,1.0,0.33,0.67,0.89,0.56,0.56,0.33,0.0
22609,0.78,0.67,0.22,0.67,0.56,0.22,0.56,0.44,0.33,0.89,0.78,0.22,0.56,0.89,1.0,0.75,0.75,0.0,0.25,0.0,0.33,0.11,0.22,0.22,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0
22610,0.67,0.67,0.78,0.89,0.78,0.56,0.67,0.0,0.67,0.44,0.0,0.67,1.0,0.89,0.22,0.5,0.75,0.25,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.22,1.0,0.78,0.44,0.11,0.11
22611,0.44,0.33,0.0,0.56,0.22,0.11,0.89,0.89,0.67,0.67,0.67,0.22,0.67,0.56,0.33,0.75,0.75,0.25,0.25,0.75,0.11,0.33,0.22,0.22,0.89,0.67,0.89,1.0,0.78,0.67,0.89,0.11
22612,0.44,0.78,1.0,0.33,0.33,0.22,1.0,0.11,0.67,0.11,0.0,0.56,0.56,0.56,0.67,0.75,0.25,0.25,0.75,0.25,0.0,0.33,0.22,0.0,0.0,0.0,0.22,0.22,0.22,0.0,0.0,0.0
22613,1.0,1.0,0.44,0.22,0.89,1.0,1.0,0.56,0.78,0.44,0.44,0.56,1.0,0.89,0.0,0.75,0.75,0.25,0.25,0.25,0.44,0.89,1.0,1.0,0.44,0.0,0.44,0.44,0.0,1.0,0.0,0.89
22614,0.78,0.78,0.56,0.56,0.22,1.0,1.0,1.0,0.56,0.22,0.33,0.67,0.67,1.0,0.67,0.25,0.25,0.25,0.25,0.25,0.0,0.11,0.0,0.0,0.0,0.89,0.44,0.56,0.78,0.0,0.78,1.0
22615,0.78,0.67,0.22,0.22,0.44,0.67,0.78,0.89,0.56,0.67,0.22,0.67,0.56,0.56,0.22,0.75,0.75,0.5,0.25,0.25,0.44,0.11,0.22,0.11,0.89,0.44,0.78,0.89,0.89,0.89,0.89,0.0
22616,0.89,0.78,0.22,0.78,0.78,1.0,1.0,0.33,0.56,0.78,0.56,0.56,1.0,0.78,0.0,0.5,0.5,0.25,1.0,0.0,0.0,0.22,0.22,0.0,1.0,0.44,0.78,0.78,0.89,0.22,0.78,0.89
22617,1.0,0.89,0.44,0.56,0.56,0.78,1.0,0.44,0.78,0.78,0.67,0.0,0.0,0.0,0.56,0.75,1.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.78,0.44,0.44,0.0
22618,0.67,0.78,0.67,0.56,1.0,0.78,1.0,0.33,0.78,0.78,0.67,0.33,0.78,0.78,0.67,0.25,0.75,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.56,0.44,0.67,0.78,0.67,0.44,0.44,0.22
22619,1.0,1.0,0.0,0.78,0.78,0.78,0.89,0.11,0.89,1.0,0.89,0.0,0.0,0.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.89,0.22
22620,0.78,0.78,0.78,0.22,0.78,0.78,0.56,0.56,0.67,0.44,0.11,0.0,0.22,0.56,0.56,0.75,0.75,0.25,0.25,0.0,0.11,0.11,0.0,0.0,0.22,0.0,0.67,0.22,0.67,0.0,0.0,0.11
22621,1.0,0.56,0.56,0.44,1.0,0.0,0.67,1.0,0.44,0.0,0.11,0.67,0.89,1.0,0.56,0.75,0.5,0.25,0.0,0.0,0.44,0.56,0.22,0.11,0.78,0.78,0.78,0.89,0.67,0.67,1.0,0.56
22622,0.67,0.67,0.0,0.11,0.33,0.44,0.44,0.78,0.22,0.67,0.56,0.22,0.0,0.11,0.78,1.0,0.5,0.25,0.75,0.0,0.11,0.33,0.0,0.11,1.0,0.56,0.78,1.0,0.44,0.44,0.67,0.0
22623,0.56,0.67,0.78,0.56,0.44,0.67,0.56,0.33,0.44,0.67,0.0,0.44,0.67,1.0,0.33,0.75,0.0,0.25,0.0,0.0,0.0,0.67,0.0,0.0,1.0,0.11,0.44,0.67,0.67,0.0,0.67,0.0
22624,0.44,0.78,0.67,0.44,0.67,0.89,0.89,1.0,0.67,0.56,0.56,0.89,1.0,0.67,0.0,0.75,0.75,0.25,0.25,0.5,0.0,0.44,0.0,0.0,0.89,0.0,0.44,0.44,1.0,0.22,0.44,0.0
22625,1.0,0.89,0.78,0.89,0.56,0.78,0.67,0.67,0.33,1.0,0.44,0.22,0.33,0.44,0.22,0.0,0.0,1.0,0.75,0.75,0.0,0.11,0.0,0.0,0.44,0.11,0.78,0.67,1.0,0.0,0.0,0.0
22626,0.78,0.89,0.56,1.0,0.33,1.0,1.0,0.78,0.67,0.67,0.67,0.78,1.0,1.0,0.0,0.75,0.75,0.25,0.75,0.25,0.56,0.33,0.11,0.0,0.67,0.67,0.78,0.78,0.67,0.56,0.67,0.78
22627,0.78,0.22,0.33,0.11,0.89,0.78,0.78,0.89,1.0,0.67,0.56,0.56,1.0,1.0,0.11,0.25,0.25,0.5,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.89,0.56,0.0,0.0,0.22
22628,0.67,0.78,0.44,0.22,0.44,0.67,0.11,0.44,0.67,0.22,0.22,0.78,0.78,0.89,0.22,0.75,0.75,0.75,0.5,0.75,0.0,0.56,0.0,0.0,1.0,0.0,0.44,0.78,1.0,0.33,0.22,0.67
22629,0.89,0.67,0.22,0.67,0.78,0.67,0.67,0.67,0.44,0.89,0.44,0.89,0.67,0.78,0.56,0.75,0.25,0.75,0.75,0.75,0.11,0.56,0.33,0.0,0.78,0.56,0.56,1.0,0.56,0.67,0.67,0.56
22630,0.67,0.89,0.33,0.22,0.67,0.56,0.67,0.44,0.44,0.89,1.0,0.11,0.22,0.22,0.22,0.5,0.5,0.5,0.25,0.75,0.0,0.0,0.0,0.0,0.78,0.22,0.67,0.89,0.67,0.0,0.0,0.0
22631,1.0,1.0,0.11,0.22,0.78,0.56,0.78,0.78,0.78,0.67,0.44,0.22,0.22,0.22,0.56,0.5,0.5,0.5,0.25,0.0,0.11,0.11,0.11,0.11,0.44,0.44,0.78,0.78,0.44,0.44,0.44,0.44
22632,0.78,0.89,0.67,0.56,0.78,0.78,0.78,0.22,0.56,0.78,0.67,0.33,0.78,0.78,0.22,0.5,0.75,0.5,0.25,0.25,0.11,0.0,0.0,0.0,1.0,0.44,0.78,0.78,0.78,0.0,0.44,0.78
22633,0.0,0.0,0.33,0.44,0.11,0.89,0.89,0.67,0.44,0.78,0.33,1.0,1.0,1.0,0.11,0.25,1.0,0.75,0.25,0.75,0.67,0.67,0.0,0.11,0.0,0.78,0.11,0.89,0.78,0.89,0.0,0.78
22634,0.89,0.89,0.78,0.67,0.78,0.56,0.78,0.33,0.89,0.78,0.67,0.22,0.89,0.67,0.33,0.75,0.75,0.25,0.25,0.25,0.22,0.11,0.11,0.0,0.78,0.44,0.56,0.89,0.89,0.22,0.0,0.22
22635,0.56,0.78,0.33,0.33,0.78,0.67,0.44,0.56,0.67,0.67,0.78,0.22,0.44,0.22,0.78,0.5,0.75,0.5,0.5,0.25,0.0,0.22,0.22,0.0,1.0,0.67,0.89,1.0,0.78,0.56,0.22,0.22
22636,0.56,0.78,0.78,0.56,0.56,0.67,0.22,0.67,0.33,0.67,0.67,0.78,0.78,0.78,0.78,0.0,0.0,1.0,1.0,1.0,0.33,0.22,0.11,0.11,0.0,0.0,0.78,0.67,0.22,0.22,0.0,0.11
22637,1.0,0.67,0.67,0.44,1.0,1.0,0.56,1.0,1.0,0.44,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.89,0.11,0.11,0.11,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.78
22638,0.78,0.78,0.44,0.44,0.11,0.44,0.22,0.11,0.11,0.67,0.56,0.0,0.0,0.0,0.56,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.44,0.0,0.0,0.0
22639,0.56,0.78,0.44,0.78,1.0,0.11,0.78,0.56,1.0,0.67,0.33,0.56,0.78,0.78,0.22,0.75,0.75,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.56,0.0,1.0,1.0,0.89,0.89,1.0,0.78
22640,1.0,0.89,0.0,0.56,0.67,0.22,0.67,0.56,0.67,0.67,0.33,0.67,0.78,0.56,0.33,0.25,0.75,0.25,0.25,0.25,0.0,0.78,0.0,0.44,1.0,0.67,1.0,1.0,0.0,0.0,1.0,0.78
22641,0.67,0.89,0.0,0.22,0.78,0.44,0.56,0.22,0.44,0.67,0.44,0.0,0.0,0.0,0.22,0.75,0.75,0.25,0.25,0.25,0.0,0.11,0.0,0.0,1.0,0.56,0.89,0.89,0.67,0.33,0.67,0.56
22642,0.56,0.89,0.78,0.11,0.11,0.56,0.89,0.78,0.56,0.0,0.0,0.0,0.56,0.78,0.56,0.75,0.5,0.5,0.0,0.25,0.44,0.44,0.11,0.0,0.78,0.44,0.78,1.0,0.44,0.44,0.78,0.0
22643,0.78,0.78,0.78,0.44,0.33,0.67,0.44,0.78,0.56,0.44,0.67,0.78,0.78,0.78,0.11,0.75,0.25,0.5,0.75,0.75,0.67,0.78,0.67,0.33,0.22,0.44,0.11,0.44,0.44,0.22,0.44,0.56
22644,0.89,0.78,0.89,0.44,0.11,0.44,0.22,0.22,0.56,0.89,0.89,0.56,0.56,0.56,0.78,0.5,0.75,0.25,0.0,0.0,0.44,1.0,0.0,0.44,1.0,0.56,0.78,1.0,0.56,0.0,0.78,0.67
22645,0.33,0.22,0.44,0.56,0.44,0.44,0.44,0.44,0.44,0.67,0.67,0.44,0.44,0.44,0.78,0.5,0.5,0.5,0.5,0.5,0.78,0.67,0.56,0.44,0.56,0.33,0.67,0.33,0.44,0.56,0.22,0.56
22646,0.67,0.67,1.0,0.0,0.11,0.33,0.56,0.0,0.89,0.11,0.44,0.11,0.22,0.56,0.22,0.0,0.25,0.5,0.75,0.75,0.56,1.0,0.78,0.44,0.0,0.78,0.44,0.33,0.0,0.0,0.67,0.0
22647,0.78,0.89,0.44,0.56,0.67,0.89,0.89,0.44,0.56,0.78,0.78,0.44,1.0,1.0,0.56,0.25,0.75,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.33,0.22,0.44,0.78,0.22,0.0,0.0,0.0
22648,0.67,0.78,0.89,0.67,0.44,0.67,0.44,0.33,0.44,0.44,0.56,0.33,0.56,0.89,0.67,0.0,1.0,0.25,0.25,0.25,0.33,0.11,0.44,0.67,0.67,0.89,1.0,0.67,0.33,0.78,0.67,0.67
22649,0.22,0.22,1.0,0.44,0.33,0.56,0.89,0.56,1.0,0.22,0.0,0.67,0.78,1.0,0.56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22650,0.78,1.0,0.44,0.44,0.56,0.89,0.78,0.33,0.67,1.0,0.78,0.11,0.89,0.56,0.56,0.5,0.75,0.5,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.33,0.0
22651,0.67,0.67,0.0,0.33,0.33,0.67,0.67,0.67,0.44,0.78,0.67,0.22,0.67,0.56,0.67,0.75,1.0,0.5,0.0,0.0,0.44,0.33,0.11,0.11,1.0,0.22,1.0,1.0,0.89,0.89,1.0,0.11
22652,0.56,0.67,0.56,0.44,0.11,0.56,1.0,0.89,0.33,0.33,0.67,0.22,0.44,0.67,0.56,0.75,0.5,1.0,1.0,0.75,0.67,0.44,0.33,0.11,0.67,0.22,0.22,0.78,0.33,0.67,0.56,0.67
22653,1.0,1.0,0.0,0.22,1.0,1.0,1.0,1.0,0.78,0.0,0.0,0.67,1.0,1.0,1.0,0.75,0.75,0.25,0.75,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0
22654,0.78,0.44,0.78,0.89,0.22,0.44,0.22,1.0,0.67,0.78,0.33,0.0,0.67,0.78,0.67,1.0,0.75,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.44,0.0,0.22,0.33,0.11,0.44,0.0,1.0
22655,0.78,0.67,0.78,0.44,0.78,0.67,0.89,0.22,0.78,0.78,0.78,0.33,0.78,0.78,0.33,0.25,0.0,0.75,0.25,0.75,0.0,0.11,0.22,0.0,0.11,0.11,0.33,0.44,0.56,0.22,0.11,0.11
22656,0.89,0.89,0.78,0.44,0.22,0.0,0.56,0.67,0.78,0.22,0.44,0.89,0.89,0.67,0.11,1.0,0.0,1.0,0.0,0.0,0.89,0.11,0.89,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
22657,0.56,0.56,0.89,0.67,0.22,0.89,0.89,0.56,0.78,0.89,0.67,0.89,0.78,0.89,0.67,0.5,0.25,0.5,0.75,0.75,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.22,0.0
22658,0.67,1.0,0.44,0.33,0.67,1.0,0.56,0.44,0.56,0.78,0.67,0.33,0.0,0.56,0.56,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44,1.0,1.0,0.33,0.56,1.0,0.0
22659,0.67,0.56,0.33,0.33,0.56,0.78,0.56,0.67,0.33,0.78,0.78,0.0,0.22,0.33,0.44,0.75,0.75,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.44,1.0,0.0
22660,0.78,0.89,0.56,0.44,0.67,0.89,0.89,0.22,0.89,0.78,0.67,0.22,0.44,0.44,0.89,0.25,0.5,0.5,0.75,0.75,0.0,0.44,0.0,0.0,0.67,0.11,0.67,0.89,0.67,0.56,0.11,0.0
22661,0.89,0.89,1.0,0.33,0.0,0.78,0.0,1.0,0.33,0.44,0.22,1.0,0.0,0.89,0.22,0.75,1.0,0.25,0.0,0.0,0.56,0.0,0.11,0.0,0.22,0.0,0.89,0.78,0.44,0.67,0.22,0.78
22662,0.56,0.67,0.56,0.67,0.56,0.33,0.44,0.67,0.33,0.78,0.44,0.56,1.0,1.0,0.22,1.0,0.5,0.75,0.5,0.25,0.0,0.22,0.11,0.0,0.89,0.44,0.56,0.78,0.67,0.11,0.78,0.0
22663,0.56,0.44,0.33,0.44,0.44,0.67,0.56,0.56,0.67,0.78,0.56,0.67,0.67,0.67,0.56,0.5,0.75,0.5,0.25,0.5,0.22,0.22,0.22,0.22,0.89,0.0,0.44,0.33,0.44,0.33,0.22,0.44
22664,1.0,1.0,1.0,0.44,1.0,1.0,1.0,1.0,1.0,0.67,0.56,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.11,1.0,0.11,0.0,0.33
22665,0.78,0.78,0.78,0.22,0.44,0.22,0.67,0.78,0.56,0.33,0.33,0.56,0.56,0.56,0.56,0.75,0.75,0.0,0.0,0.25,0.0,0.67,0.0,0.0,1.0,0.44,1.0,1.0,0.78,0.44,0.44,0.0
22666,0.44,0.44,0.67,0.22,0.67,0.22,0.78,0.0,0.56,0.33,0.44,0.0,0.78,0.56,0.0,0.75,0.75,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.44,0.89,1.0
22667,0.78,0.89,0.0,0.44,0.78,0.33,0.67,0.33,0.44,0.67,0.67,0.22,0.11,0.33,0.67,0.75,0.75,0.0,0.0,0.0,0.11,0.22,0.0,0.0,1.0,0.56,1.0,1.0,0.44,0.89,0.78,0.33
22668,0.44,0.22,0.11,0.44,0.56,0.67,0.78,0.67,0.56,0.33,0.33,0.89,0.89,0.89,0.89,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22669,0.33,0.78,1.0,0.44,0.44,0.44,1.0,0.56,0.44,0.89,0.78,0.44,0.56,0.22,0.33,0.75,0.5,0.5,0.75,0.5,0.11,0.0,0.89,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
22670,0.67,0.67,0.89,0.67,0.89,0.67,0.78,0.44,0.56,0.33,0.44,0.67,0.56,0.33,0.56,0.25,0.25,0.75,0.75,0.75,0.11,0.67,0.11,0.11,0.11,0.22,0.33,0.78,0.78,0.11,0.22,0.11
22671,0.89,0.33,0.33,1.0,0.67,0.56,1.0,1.0,0.0,0.56,0.78,0.56,0.56,0.56,0.56,0.25,0.5,0.75,0.25,0.5,0.78,0.44,0.78,0.78,0.0,0.0,0.78,0.78,0.78,0.44,0.78,0.0
22672,0.89,0.89,0.0,0.56,0.89,0.56,0.89,0.78,0.56,0.89,0.89,0.78,0.89,0.89,0.56,0.5,0.5,0.5,0.75,0.75,0.0,0.11,0.0,0.0,0.78,0.44,0.78,0.78,0.67,0.44,0.11,0.67
22673,0.78,0.78,0.0,0.22,0.78,0.67,0.89,0.56,0.78,0.89,0.78,0.11,0.56,0.56,0.67,0.75,0.75,0.25,0.0,0.25,0.0,0.33,0.0,0.0,1.0,0.22,0.78,0.78,0.89,0.44,0.89,0.0
22674,0.56,0.44,0.56,0.56,0.67,0.56,0.56,0.56,0.78,0.67,0.33,0.78,0.78,0.78,0.78,0.5,0.5,0.25,0.5,0.75,0.33,0.33,0.44,0.44,0.44,0.33,0.44,0.44,0.33,0.33,0.22,0.44
22675,0.78,0.78,0.78,0.44,0.89,0.78,0.89,0.89,1.0,0.33,0.44,0.56,0.56,0.56,0.56,1.0,1.0,0.25,0.25,0.25,0.0,0.56,0.0,0.0,0.44,0.0,0.44,0.44,0.56,0.0,0.56,0.0
22676,0.56,0.67,0.78,0.78,0.56,0.89,0.78,0.89,0.89,0.78,0.67,0.22,0.67,0.56,0.44,0.5,0.75,0.5,0.25,0.25,0.0,0.11,0.11,0.0,1.0,0.56,0.89,0.89,0.44,0.78,0.89,0.0
22677,1.0,1.0,1.0,0.22,0.11,1.0,0.22,0.56,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.67,0.0,0.67,1.0,0.0,0.44,0.0,1.0
22678,0.89,0.89,0.44,0.56,0.67,0.56,0.56,0.56,0.56,0.78,0.78,0.56,0.56,0.56,0.22,0.75,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
22679,0.78,0.78,1.0,0.33,0.0,0.44,0.44,0.33,0.44,0.67,0.56,0.44,1.0,0.44,0.44,0.5,0.75,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.56,0.56,0.0,0.0,0.67
22680,0.78,0.89,0.11,1.0,0.44,0.0,0.78,0.0,0.0,1.0,1.0,0.22,0.11,0.67,0.78,0.25,0.25,0.5,0.75,1.0,0.0,0.0,0.22,0.0,0.11,0.0,0.0,0.44,0.0,0.0,0.22,0.11
22681,0.67,0.78,0.67,0.44,0.67,0.78,1.0,0.67,0.67,0.78,0.78,0.33,0.67,0.89,0.44,0.5,0.75,0.25,0.0,0.25,0.0,0.11,0.11,0.11,0.78,0.78,0.78,0.78,0.78,0.33,0.56,0.22
22682,0.78,0.78,0.0,0.44,0.33,0.56,0.67,0.67,0.67,0.78,0.78,0.0,0.0,0.0,1.0,0.75,0.75,0.25,0.25,0.25,0.11,0.11,0.11,0.0,1.0,0.44,1.0,1.0,0.78,0.44,1.0,0.0
22683,1.0,1.0,0.22,0.89,0.89,0.67,0.89,0.11,0.89,1.0,0.78,0.56,1.0,0.89,0.78,0.5,0.75,0.5,0.25,0.5,0.0,0.44,0.0,0.0,0.44,0.56,0.44,0.78,0.89,0.0,0.44,0.44
22684,0.89,0.78,0.89,0.78,0.33,0.0,0.22,0.22,0.78,0.78,0.78,0.33,0.33,0.22,0.56,0.5,0.25,0.5,0.25,0.25,0.33,0.0,0.33,0.0,0.0,0.0,0.22,0.22,0.22,0.22,0.22,0.22
22685,0.33,0.67,0.56,0.89,1.0,0.89,1.0,0.11,1.0,0.56,0.22,0.89,0.89,1.0,1.0,0.75,0.5,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.56,0.44,0.44,0.44,0.44,0.44,0.0
22686,0.89,0.22,0.0,0.67,0.22,0.22,1.0,0.78,0.33,1.0,0.44,1.0,1.0,1.0,0.22,0.0,0.0,0.25,1.0,0.25,0.33,0.78,1.0,0.44,0.56,0.89,0.22,1.0,1.0,0.11,0.33,0.89
22687,1.0,0.67,0.0,0.11,0.0,0.56,0.78,1.0,0.22,1.0,0.89,0.11,0.89,0.78,0.78,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.67,0.67,0.67,0.0
22688,0.89,0.67,0.22,0.33,1.0,0.56,0.33,0.56,0.56,1.0,0.67,0.22,0.44,0.78,0.44,1.0,0.75,0.25,0.0,0.0,0.56,1.0,0.0,0.0,1.0,0.67,1.0,1.0,0.67,0.78,0.89,0.78
22689,0.67,0.67,1.0,0.22,0.78,0.78,1.0,0.22,0.78,0.78,0.67,0.22,1.0,1.0,0.0,1.0,0.25,0.75,0.5,1.0,0.0,0.56,0.11,0.11,0.11,0.44,0.44,0.44,0.56,0.44,0.33,0.44
22690,0.78,0.78,0.22,0.22,0.89,0.89,0.56,0.56,0.22,0.56,0.44,0.56,0.56,0.56,0.33,0.25,0.5,0.5,0.75,0.5,0.0,0.11,0.0,0.0,0.56,0.11,0.56,0.44,0.78,0.11,0.11,0.78
